Epoch Number,Max,Min,Mean,Std Dev
1808,5,0,1.264,1.23304
1809,5,0,1.264,1.23304
1810,5,0,1.264,1.23304
1811,5,0,1.264,1.23304
1812,5,0,1.264,1.23304
1813,5,0,1.264,1.23304
1814,5,0,1.264,1.23304
1815,5,0,1.264,1.23304
1816,5,0,1.268,1.2338
1817,5,0,1.272,1.23455
1818,5,0,1.272,1.23455
1819,5,0,1.272,1.23455
1820,5,0,1.272,1.23455
1821,5,0,1.276,1.23528
1822,5,0,1.276,1.23528
1823,5,0,1.276,1.23528
1824,5,0,1.276,1.23528
1825,5,0,1.28,1.23601
1826,5,0,1.284,1.23346
1827,5,0,1.284,1.23346
1828,5,0,1.284,1.23346
1829,5,0,1.284,1.23346
1830,5,0,1.284,1.23346
1831,5,0,1.284,1.23346
1832,5,0,1.284,1.23346
1833,5,0,1.284,1.23346
1834,5,0,1.288,1.2309
1835,5,0,1.288,1.2309
1836,5,0,1.292,1.23484
1837,5,0,1.292,1.23484
1838,5,0,1.292,1.23484
1839,5,0,1.292,1.23484
1840,5,0,1.292,1.23484
1841,5,0,1.292,1.23484
1842,5,0,1.292,1.23484
1843,5,0,1.292,1.23484
1844,5,0,1.292,1.23484
1845,5,0,1.292,1.23484
1846,5,0,1.292,1.23484
1847,5,0,1.292,1.23484
1848,5,0,1.292,1.23484
1849,5,0,1.292,1.23484
1850,5,0,1.292,1.23484
1851,5,0,1.292,1.23484
1852,5,0,1.292,1.23484
1853,5,0,1.292,1.23484
1854,5,0,1.292,1.23484
1855,5,0,1.292,1.23484
1856,5,0,1.292,1.23484
1857,5,0,1.292,1.23484
1858,5,0,1.292,1.23484
1859,5,0,1.292,1.23484
1860,5,0,1.292,1.23484
1861,5,0,1.292,1.23484
1862,5,0,1.292,1.23484
1863,5,0,1.292,1.23484
1864,5,0,1.296,1.23226
1865,5,0,1.3,1.23617
1866,5,0,1.3,1.23617
1867,5,0,1.3,1.23617
1868,5,0,1.304,1.23356
1869,5,0,1.304,1.23356
1870,5,0,1.304,1.23356
1871,5,0,1.304,1.23356
1872,5,0,1.304,1.23356
1873,5,0,1.304,1.23356
1874,5,0,1.304,1.23356
1875,5,0,1.304,1.23356
1876,5,0,1.304,1.23356
1877,5,0,1.304,1.23356
1878,5,0,1.304,1.23356
1879,5,0,1.308,1.23419
1880,5,0,1.308,1.23419
1881,5,0,1.308,1.23419
1882,5,0,1.308,1.23419
1883,5,0,1.308,1.23419
1884,5,0,1.308,1.23419
1885,5,0,1.308,1.23419
1886,5,0,1.312,1.23481
1887,5,0,1.312,1.23481
1888,5,0,1.312,1.23481
1889,5,0,1.312,1.23481
1890,5,0,1.312,1.23481
1891,5,0,1.312,1.23481
1892,5,0,1.312,1.23481
1893,5,0,1.312,1.23481
1894,5,0,1.312,1.23481
1895,5,0,1.316,1.23216
1896,5,0,1.316,1.23216
1897,5,0,1.316,1.23216
1898,5,0,1.316,1.23216
1899,5,0,1.316,1.23216
1900,5,0,1.316,1.23216
1901,5,0,1.316,1.23216
1902,5,0,1.316,1.23216
1903,5,0,1.316,1.23216
1904,5,0,1.316,1.23216
1905,5,0,1.316,1.23216
1906,5,0,1.316,1.23216
1907,5,0,1.316,1.23216
1908,5,0,1.32,1.22949
1909,5,0,1.32,1.22949
1910,5,0,1.32,1.22949
1911,5,0,1.32,1.22949
1912,5,0,1.32,1.22949
1913,5,0,1.32,1.22949
1914,5,0,1.324,1.23007
1915,5,0,1.324,1.23007
1916,5,0,1.324,1.23007
1917,5,0,1.324,1.23007
1918,5,0,1.324,1.23007
1919,5,0,1.324,1.23007
1920,5,0,1.324,1.23007
1921,5,0,1.328,1.23064
1922,5,0,1.332,1.22793
1923,5,0,1.332,1.22793
1924,5,0,1.332,1.22793
1925,5,0,1.332,1.22793
1926,5,0,1.332,1.22793
1927,5,0,1.332,1.22793
1928,5,0,1.332,1.22793
1929,5,0,1.332,1.22793
1930,5,0,1.332,1.22793
1931,5,0,1.332,1.22793
1932,5,0,1.332,1.22793
1933,5,0,1.332,1.22793
1934,5,0,1.332,1.22793
1935,5,0,1.332,1.22793
1936,5,0,1.332,1.22793
1937,5,0,1.332,1.22793
1938,5,0,1.332,1.22793
1939,5,0,1.336,1.22847
1940,5,0,1.336,1.22847
1941,5,0,1.336,1.22847
1942,5,0,1.336,1.22847
1943,5,0,1.34,1.23552
1944,5,0,1.34,1.23552
1945,5,0,1.34,1.23552
1946,5,0,1.34,1.23552
1947,5,0,1.34,1.23552
1948,5,0,1.34,1.23552
1949,5,0,1.344,1.24251
1950,5,0,1.348,1.24301
1951,5,0,1.352,1.24026
1952,5,0,1.356,1.24073
1953,5,0,1.36,1.23795
1954,5,0,1.36,1.23795
1955,5,0,1.36,1.23795
1956,5,0,1.36,1.23795
1957,5,0,1.36,1.23795
1958,5,0,1.36,1.23795
1959,5,0,1.36,1.23795
1960,5,0,1.36,1.23795
1961,5,0,1.36,1.23795
1962,5,0,1.36,1.23795
1963,5,0,1.364,1.24164
1964,5,0,1.364,1.24164
1965,5,0,1.364,1.24164
1966,5,0,1.364,1.24164
1967,5,0,1.364,1.24164
1968,5,0,1.364,1.24164
1969,5,0,1.364,1.24164
1970,5,0,1.364,1.24164
1971,5,0,1.364,1.24164
1972,5,0,1.364,1.24164
1973,5,0,1.368,1.23884
1974,5,0,1.368,1.23884
1975,5,0,1.372,1.23926
1976,5,0,1.372,1.23926
1977,5,0,1.372,1.23926
1978,5,0,1.372,1.23926
1979,5,0,1.372,1.23926
1980,5,0,1.372,1.23926
1981,5,0,1.372,1.23926
1982,5,0,1.372,1.23926
1983,5,0,1.372,1.23926
1984,5,0,1.372,1.23926
1985,5,0,1.372,1.23926
1986,5,0,1.372,1.23926
1987,5,0,1.372,1.23926
1988,5,0,1.372,1.23926
1989,5,0,1.372,1.23926
1990,5,0,1.372,1.23926
1991,5,0,1.372,1.23926
1992,5,0,1.376,1.24613
1993,5,0,1.38,1.2433
1994,5,0,1.384,1.24368
1995,5,0,1.384,1.24368
1996,5,0,1.384,1.24368
1997,5,0,1.384,1.24368
1998,5,0,1.384,1.24368
1999,5,0,1.384,1.24368
2000,5,0,1.384,1.24368
2001,5,0,1.384,1.24368
2002,5,0,1.388,1.24404
2003,5,0,1.388,1.24404
2004,5,0,1.388,1.24404
2005,5,0,1.388,1.24404
2006,5,0,1.388,1.24404
2007,5,0,1.388,1.24404
2008,5,0,1.388,1.24404
2009,5,0,1.388,1.24404
2010,5,0,1.392,1.2444
2011,5,0,1.392,1.2444
2012,5,0,1.392,1.2444
2013,5,0,1.392,1.2444
2014,5,0,1.396,1.24796
2015,5,0,1.396,1.24796
2016,5,0,1.396,1.24796
2017,5,0,1.396,1.24796
2018,5,0,1.396,1.24796
2019,5,0,1.396,1.24796
2020,5,0,1.396,1.24796
2021,5,0,1.396,1.24796
2022,5,0,1.396,1.24796
2023,5,0,1.396,1.24796
2024,5,0,1.4,1.24829
2025,5,0,1.4,1.24829
2026,5,0,1.4,1.24829
2027,5,0,1.404,1.24539
2028,5,0,1.404,1.24539
2029,5,0,1.404,1.24539
2030,5,0,1.404,1.24539
2031,5,0,1.404,1.24539
2032,5,0,1.404,1.24539
2033,5,0,1.404,1.24539
2034,5,0,1.404,1.24539
2035,5,0,1.404,1.24539
2036,5,0,1.404,1.24539
2037,5,0,1.404,1.24539
2038,5,0,1.404,1.24539
2039,5,0,1.404,1.24539
2040,5,0,1.404,1.24539
2041,5,0,1.404,1.24539
2042,5,0,1.404,1.24539
2043,5,0,1.404,1.24539
2044,5,0,1.404,1.24539
2045,5,0,1.404,1.24539
2046,5,0,1.404,1.24539
2047,5,0,1.404,1.24539
2048,5,0,1.404,1.24539
2049,5,0,1.404,1.24539
2050,5,0,1.404,1.24539
2051,5,0,1.404,1.24539
2052,5,0,1.404,1.24539
2053,5,0,1.404,1.24539
2054,5,0,1.404,1.24539
2055,5,0,1.404,1.24539
2056,5,0,1.404,1.24539
2057,5,0,1.408,1.24891
2058,5,0,1.412,1.25881
2059,6,0,1.416,1.27178
2060,6,0,1.42,1.26887
2061,6,0,1.42,1.26887
2062,6,0,1.42,1.26887
2063,6,0,1.42,1.26887
2064,6,0,1.424,1.26595
2065,6,0,1.424,1.26595
2066,6,0,1.424,1.26595
2067,6,0,1.424,1.26595
2068,6,0,1.424,1.26595
2069,6,0,1.424,1.26595
2070,6,0,1.424,1.26595
2071,6,0,1.428,1.26301
2072,6,0,1.428,1.26301
2073,6,0,1.428,1.26301
2074,6,0,1.428,1.26301
2075,6,0,1.428,1.26301
2076,6,0,1.428,1.26301
2077,6,0,1.432,1.26958
2078,6,0,1.432,1.26958
2079,6,0,1.432,1.26958
2080,6,0,1.432,1.26958
2081,6,0,1.432,1.26958
2082,6,0,1.436,1.26662
2083,6,0,1.436,1.26662
2084,6,0,1.44,1.26681
2085,6,0,1.44,1.26681
2086,6,0,1.44,1.26681
2087,6,0,1.44,1.26681
2088,6,0,1.444,1.27016
2089,6,0,1.444,1.27016
2090,6,0,1.444,1.27016
2091,6,0,1.444,1.27016
2092,6,0,1.444,1.27016
2093,6,0,1.444,1.27016
2094,6,0,1.444,1.27016
2095,6,0,1.444,1.27016
2096,6,0,1.444,1.27016
2097,6,0,1.448,1.26717
2098,6,0,1.448,1.26717
2099,6,0,1.448,1.26717
2100,6,0,1.448,1.26717
2101,6,0,1.448,1.26717
2102,6,0,1.448,1.26717
2103,6,0,1.448,1.26717
2104,6,0,1.448,1.26717
2105,6,0,1.448,1.26717
2106,6,0,1.448,1.26717
2107,6,0,1.448,1.26717
2108,6,0,1.448,1.26717
2109,6,0,1.448,1.26717
2110,6,0,1.448,1.26717
2111,6,0,1.448,1.26717
2112,6,0,1.448,1.26717
2113,6,0,1.448,1.26717
2114,6,0,1.448,1.26717
2115,6,0,1.448,1.26717
2116,6,0,1.448,1.26717
2117,6,0,1.448,1.26717
2118,6,0,1.448,1.26717
2119,6,0,1.448,1.26717
2120,6,0,1.448,1.26717
2121,6,0,1.448,1.26717
2122,6,0,1.448,1.26717
2123,6,0,1.448,1.26717
2124,6,0,1.448,1.26717
2125,6,0,1.448,1.26717
2126,6,0,1.452,1.27049
2127,6,0,1.452,1.27049
2128,6,0,1.452,1.27049
2129,6,0,1.452,1.27049
2130,6,0,1.452,1.27049
2131,6,0,1.452,1.27049
2132,6,0,1.452,1.27049
2133,6,0,1.452,1.27049
2134,6,0,1.452,1.27049
2135,6,0,1.452,1.27049
2136,6,0,1.452,1.27049
2137,6,0,1.452,1.27049
2138,6,0,1.452,1.27049
2139,6,0,1.452,1.27049
2140,6,0,1.452,1.27049
2141,6,0,1.452,1.27049
2142,6,0,1.452,1.27049
2143,6,0,1.452,1.27049
2144,6,0,1.452,1.27049
2145,6,0,1.452,1.27049
2146,6,0,1.452,1.27049
2147,6,0,1.452,1.27049
2148,6,0,1.452,1.27049
2149,6,0,1.456,1.2738
2150,6,0,1.456,1.2738
2151,6,0,1.456,1.2738
2152,6,0,1.456,1.2738
2153,6,0,1.46,1.28022
2154,6,0,1.46,1.28022
2155,6,0,1.46,1.28022
2156,6,0,1.46,1.28022
2157,6,0,1.46,1.28022
2158,6,0,1.46,1.28022
2159,6,0,1.46,1.28022
2160,6,0,1.46,1.28022
2161,6,0,1.464,1.2772
2162,6,0,1.468,1.28358
2163,6,0,1.468,1.28358
2164,6,0,1.468,1.28358
2165,6,0,1.468,1.28358
2166,6,0,1.468,1.28358
2167,6,0,1.468,1.28358
2168,6,0,1.468,1.28358
2169,6,0,1.468,1.28358
2170,6,0,1.468,1.28358
2171,6,0,1.468,1.28358
2172,6,0,1.468,1.28358
2173,6,0,1.468,1.28358
2174,6,0,1.468,1.28358
2175,6,0,1.468,1.28358
2176,6,0,1.468,1.28358
2177,6,0,1.468,1.28358
2178,6,0,1.468,1.28358
2179,6,0,1.472,1.29302
2180,6,0,1.476,1.2962
2181,6,0,1.48,1.30245
2182,6,0,1.484,1.30251
2183,6,0,1.484,1.30251
2184,6,0,1.484,1.30251
2185,6,0,1.484,1.30251
2186,6,0,1.484,1.30251
2187,6,0,1.484,1.30251
2188,6,0,1.484,1.30251
2189,6,0,1.484,1.30251
2190,6,0,1.484,1.30251
2191,6,0,1.484,1.30251
2192,6,0,1.484,1.30251
2193,6,0,1.484,1.30251
2194,6,0,1.484,1.30251
2195,6,0,1.484,1.30251
2196,6,0,1.484,1.30251
2197,6,0,1.484,1.30251
2198,6,0,1.484,1.30251
2199,6,0,1.484,1.30251
2200,6,0,1.484,1.30251
2201,6,0,1.484,1.30251
2202,6,0,1.484,1.30251
2203,6,0,1.484,1.30251
2204,6,0,1.484,1.30251
2205,6,0,1.484,1.30251
2206,6,0,1.484,1.30251
2207,6,0,1.484,1.30251
2208,6,0,1.484,1.30251
2209,6,0,1.484,1.30251
2210,6,0,1.484,1.30251
2211,6,0,1.484,1.30251
2212,6,0,1.488,1.30255
2213,6,0,1.488,1.30255
2214,6,0,1.492,1.30566
2215,6,0,1.492,1.30566
2216,6,0,1.492,1.30566
2217,6,0,1.492,1.30566
2218,6,0,1.492,1.30566
2219,6,0,1.492,1.30566
2220,6,0,1.492,1.30566
2221,6,0,1.492,1.30566
2222,6,0,1.496,1.31182
2223,6,0,1.496,1.31182
2224,6,0,1.5,1.30876
2225,6,0,1.504,1.30568
2226,6,0,1.508,1.30566
2227,6,0,1.512,1.31177
2228,6,0,1.516,1.32088
2229,6,0,1.516,1.32088
2230,6,0,1.516,1.32088
2231,6,0,1.516,1.32088
2232,6,0,1.516,1.32088
2233,6,0,1.52,1.32386
2234,6,0,1.524,1.32683
2235,6,0,1.528,1.33279
2236,6,0,1.528,1.33279
2237,6,0,1.528,1.33279
2238,6,0,1.528,1.33279
2239,6,0,1.528,1.33279
2240,6,0,1.528,1.33279
2241,6,0,1.532,1.3327
2242,6,0,1.532,1.3327
2243,6,0,1.536,1.32958
2244,6,0,1.54,1.32644
2245,6,0,1.54,1.32644
2246,6,0,1.54,1.32644
2247,6,0,1.54,1.32644
2248,6,0,1.54,1.32644
2249,6,0,1.54,1.32644
2250,6,0,1.54,1.32644
2251,6,0,1.54,1.32644
2252,6,0,1.544,1.32631
2253,6,0,1.548,1.32617
2254,6,0,1.548,1.32617
2255,6,0,1.548,1.32617
2256,6,0,1.548,1.32617
2257,6,0,1.548,1.32617
2258,6,0,1.548,1.32617
2259,6,0,1.548,1.32617
2260,6,0,1.548,1.32617
2261,6,0,1.548,1.32617
2262,6,0,1.548,1.32617
2263,6,0,1.548,1.32617
2264,6,0,1.548,1.32617
2265,6,0,1.548,1.32617
2266,6,0,1.548,1.32617
2267,6,0,1.548,1.32617
2268,6,0,1.552,1.32602
2269,6,0,1.556,1.32586
2270,6,0,1.556,1.32586
2271,6,0,1.556,1.32586
2272,6,0,1.556,1.32586
2273,6,0,1.556,1.32586
2274,6,0,1.556,1.32586
2275,6,0,1.556,1.32586
2276,6,0,1.556,1.32586
2277,6,0,1.556,1.32586
2278,6,0,1.556,1.32586
2279,6,0,1.556,1.32586
2280,6,0,1.556,1.32586
2281,6,0,1.556,1.32586
2282,6,0,1.556,1.32586
2283,6,0,1.556,1.32586
2284,6,0,1.556,1.32586
2285,6,0,1.56,1.32568
2286,6,0,1.56,1.32568
2287,6,0,1.564,1.32549
2288,6,0,1.564,1.32549
2289,6,0,1.564,1.32549
2290,6,0,1.564,1.32549
2291,6,0,1.568,1.32529
2292,6,0,1.568,1.32529
2293,6,0,1.568,1.32529
2294,6,0,1.568,1.32529
2295,6,0,1.568,1.32529
2296,6,0,1.568,1.32529
2297,6,0,1.568,1.32529
2298,6,0,1.568,1.32529
2299,6,0,1.568,1.32529
2300,6,0,1.568,1.32529
2301,6,0,1.568,1.32529
2302,6,0,1.568,1.32529
2303,6,0,1.568,1.32529
2304,6,0,1.568,1.32529
2305,6,0,1.568,1.32529
2306,6,0,1.568,1.32529
2307,6,0,1.568,1.32529
2308,6,0,1.568,1.32529
2309,6,0,1.568,1.32529
2310,6,0,1.568,1.32529
2311,6,0,1.568,1.32529
2312,6,0,1.568,1.32529
2313,6,0,1.568,1.32529
2314,6,0,1.568,1.32529
2315,6,0,1.568,1.32529
2316,6,0,1.568,1.32529
2317,6,0,1.568,1.32529
2318,6,0,1.568,1.32529
2319,6,0,1.568,1.32529
2320,6,0,1.568,1.32529
2321,6,0,1.572,1.32811
2322,6,0,1.572,1.32811
2323,6,0,1.572,1.32811
2324,6,0,1.572,1.32811
2325,6,0,1.576,1.33091
2326,6,0,1.576,1.33091
2327,6,0,1.576,1.33091
2328,6,0,1.576,1.33091
2329,6,0,1.576,1.33091
2330,6,0,1.576,1.33091
2331,6,0,1.576,1.33091
2332,6,0,1.576,1.33091
2333,6,0,1.576,1.33091
2334,6,0,1.576,1.33091
2335,6,0,1.576,1.33091
2336,6,0,1.576,1.33091
2337,6,0,1.576,1.33091
2338,6,0,1.576,1.33091
2339,6,0,1.58,1.32765
2340,6,0,1.58,1.32765
2341,6,0,1.58,1.32765
2342,6,0,1.58,1.32765
2343,6,0,1.58,1.32765
2344,6,0,1.58,1.32765
2345,6,0,1.58,1.32765
2346,6,0,1.58,1.32765
2347,6,0,1.58,1.32765
2348,6,0,1.58,1.32765
2349,6,0,1.58,1.32765
2350,6,0,1.58,1.32765
2351,6,0,1.58,1.32765
2352,6,0,1.58,1.32765
2353,6,0,1.58,1.32765
2354,6,0,1.584,1.33042
2355,6,0,1.588,1.33016
2356,6,0,1.588,1.33016
2357,6,0,1.588,1.33016
2358,6,0,1.588,1.33016
2359,6,0,1.588,1.33016
2360,6,0,1.588,1.33016
2361,6,0,1.588,1.33016
2362,6,0,1.588,1.33016
2363,6,0,1.588,1.33016
2364,6,0,1.588,1.33016
2365,6,0,1.588,1.33016
2366,6,0,1.588,1.33016
2367,6,0,1.588,1.33016
2368,6,0,1.592,1.33291
2369,6,0,1.596,1.33563
2370,6,0,1.6,1.34134
2371,6,0,1.6,1.34134
2372,6,0,1.6,1.34134
2373,6,0,1.6,1.34134
2374,6,0,1.6,1.34134
2375,6,0,1.6,1.34134
2376,6,0,1.6,1.34134
2377,6,0,1.6,1.34134
2378,6,0,1.6,1.34134
2379,6,0,1.6,1.34134
2380,6,0,1.6,1.34134
2381,6,0,1.6,1.34134
2382,6,0,1.6,1.34134
2383,6,0,1.6,1.34134
2384,6,0,1.6,1.34134
2385,6,0,1.6,1.34134
2386,6,0,1.6,1.34134
2387,6,0,1.6,1.34134
2388,6,0,1.604,1.34403
2389,6,0,1.604,1.34403
2390,6,0,1.608,1.3467
2391,6,0,1.608,1.3467
2392,6,0,1.608,1.3467
2393,6,0,1.608,1.3467
2394,6,0,1.608,1.3467
2395,6,0,1.608,1.3467
2396,6,0,1.608,1.3467
2397,6,0,1.612,1.34637
2398,6,0,1.612,1.34637
2399,6,0,1.612,1.34637
2400,6,0,1.612,1.34637
2401,6,0,1.612,1.34637
2402,6,0,1.612,1.34637
2403,6,0,1.612,1.34637
2404,6,0,1.612,1.34637
2405,6,0,1.612,1.34637
2406,6,0,1.612,1.34637
2407,6,0,1.612,1.34637
2408,6,0,1.612,1.34637
2409,6,0,1.612,1.34637
2410,6,0,1.612,1.34637
2411,6,0,1.616,1.34901
2412,6,0,1.62,1.3546
2413,6,0,1.624,1.3572
2414,6,0,1.628,1.35978
2415,6,0,1.628,1.35978
2416,6,0,1.628,1.35978
2417,6,0,1.628,1.35978
2418,6,0,1.628,1.35978
2419,6,0,1.628,1.35978
2420,6,0,1.628,1.35978
2421,6,0,1.628,1.35978
2422,6,0,1.628,1.35978
2423,6,0,1.628,1.35978
2424,6,0,1.628,1.35978
2425,6,0,1.628,1.35978
2426,6,0,1.628,1.35978
2427,6,0,1.628,1.35978
2428,6,0,1.628,1.35978
2429,6,0,1.628,1.35978
2430,6,0,1.632,1.35644
2431,6,0,1.636,1.359
2432,6,0,1.64,1.3645
2433,6,0,1.64,1.3645
2434,6,0,1.64,1.3645
2435,6,0,1.64,1.3645
2436,6,0,1.644,1.36408
2437,6,0,1.644,1.36408
2438,6,0,1.644,1.36408
2439,6,0,1.644,1.36408
2440,6,0,1.644,1.36408
2441,6,0,1.644,1.36408
2442,6,0,1.644,1.36408
2443,6,0,1.644,1.36408
2444,6,0,1.644,1.36408
2445,6,0,1.644,1.36408
2446,6,0,1.644,1.36408
2447,6,0,1.644,1.36408
2448,6,0,1.648,1.36659
2449,6,0,1.648,1.36659
2450,6,0,1.648,1.36659
2451,6,0,1.648,1.36659
2452,6,0,1.648,1.36659
2453,6,0,1.648,1.36659
2454,6,0,1.648,1.36659
2455,6,0,1.648,1.36659
2456,6,0,1.648,1.36659
2457,6,0,1.648,1.36659
2458,6,0,1.648,1.36659
2459,6,0,1.648,1.36659
2460,6,0,1.648,1.36659
2461,6,0,1.648,1.36659
2462,6,0,1.648,1.36659
2463,6,0,1.648,1.36659
2464,6,0,1.648,1.36659
2465,6,0,1.648,1.36659
2466,6,0,1.648,1.36659
2467,6,0,1.652,1.36321
2468,6,0,1.652,1.36321
2469,6,0,1.652,1.36321
2470,6,0,1.652,1.36321
2471,6,0,1.652,1.36321
2472,6,0,1.656,1.36863
2473,6,0,1.66,1.36523
2474,6,0,1.66,1.36523
2475,6,0,1.66,1.36523
2476,6,0,1.66,1.36523
2477,6,0,1.66,1.36523
2478,6,0,1.66,1.36523
2479,6,0,1.664,1.36769
2480,6,0,1.664,1.36769
2481,6,0,1.664,1.36769
2482,6,0,1.664,1.36769
2483,6,0,1.664,1.36769
2484,6,0,1.664,1.36769
2485,6,0,1.664,1.36769
2486,6,0,1.664,1.36769
2487,6,0,1.664,1.36769
2488,6,0,1.664,1.36769
2489,6,0,1.664,1.36769
2490,6,0,1.664,1.36769
2491,6,0,1.664,1.36769
2492,6,0,1.664,1.36769
2493,6,0,1.664,1.36769
2494,6,0,1.664,1.36769
2495,6,0,1.664,1.36769
2496,6,0,1.664,1.36769
2497,6,0,1.664,1.36769
2498,6,0,1.664,1.36769
2499,6,0,1.668,1.36721
2500,6,0,1.672,1.36671
2501,6,0,1.676,1.36325
2502,6,0,1.676,1.36325
2503,6,0,1.676,1.36325
2504,6,0,1.676,1.36325
2505,6,0,1.676,1.36325
2506,6,0,1.676,1.36325
2507,6,0,1.676,1.36325
2508,6,0,1.676,1.36325
2509,6,0,1.68,1.37154
2510,6,0,1.684,1.37685
2511,6,0,1.688,1.38504
2512,6,0,1.692,1.38738
2513,6,0,1.692,1.38738
2514,6,0,1.696,1.38392
2515,6,0,1.7,1.38044
2516,6,0,1.704,1.37986
2517,6,0,1.704,1.37986
2518,6,0,1.704,1.37986
2519,6,0,1.708,1.39085
2520,6,0,1.708,1.39085
2521,6,0,1.708,1.39085
2522,6,0,1.708,1.39085
2523,6,0,1.712,1.39601
2524,6,0,1.712,1.39601
2525,6,0,1.716,1.39252
2526,6,0,1.716,1.39252
2527,6,0,1.716,1.39252
2528,6,0,1.716,1.39252
2529,6,0,1.72,1.389
2530,6,0,1.72,1.389
2531,6,0,1.724,1.39125
2532,6,0,1.724,1.39125
2533,6,0,1.724,1.39125
2534,6,0,1.724,1.39125
2535,6,0,1.724,1.39125
2536,6,0,1.724,1.39125
2537,6,0,1.724,1.39125
2538,6,0,1.724,1.39125
2539,6,0,1.724,1.39125
2540,6,0,1.724,1.39125
2541,6,0,1.724,1.39125
2542,6,0,1.724,1.39125
2543,6,0,1.724,1.39125
2544,6,0,1.724,1.39125
2545,6,0,1.724,1.39125
2546,6,0,1.724,1.39125
2547,6,0,1.728,1.39923
2548,6,0,1.728,1.39923
2549,6,0,1.728,1.39923
2550,6,0,1.728,1.39923
2551,6,0,1.728,1.39923
2552,6,0,1.728,1.39923
2553,6,0,1.732,1.39857
2554,6,0,1.732,1.39857
2555,6,0,1.736,1.40077
2556,6,0,1.736,1.40077
2557,6,0,1.736,1.40077
2558,6,0,1.736,1.40077
2559,6,0,1.736,1.40077
2560,6,0,1.74,1.40581
2561,6,0,1.74,1.40581
2562,6,0,1.74,1.40581
2563,6,0,1.74,1.40581
2564,6,0,1.74,1.40581
2565,6,0,1.744,1.40797
2566,6,0,1.744,1.40797
2567,6,0,1.744,1.40797
2568,6,0,1.744,1.40797
2569,6,0,1.744,1.40797
2570,6,0,1.748,1.41012
2571,6,0,1.748,1.41012
2572,6,0,1.748,1.41012
2573,6,0,1.748,1.41012
2574,6,0,1.748,1.41012
2575,6,0,1.748,1.41012
2576,6,0,1.748,1.41012
2577,6,0,1.748,1.41012
2578,6,0,1.748,1.41012
2579,6,0,1.748,1.41012
2580,6,0,1.748,1.41012
2581,6,0,1.748,1.41012
2582,6,0,1.748,1.41012
2583,6,0,1.748,1.41012
2584,6,0,1.752,1.41226
2585,6,0,1.752,1.41226
2586,6,0,1.752,1.41226
2587,6,0,1.752,1.41226
2588,6,0,1.756,1.41154
2589,6,0,1.756,1.41154
2590,6,0,1.756,1.41154
2591,6,0,1.756,1.41154
2592,6,0,1.756,1.41154
2593,6,0,1.756,1.41154
2594,6,0,1.756,1.41154
2595,6,0,1.76,1.41648
2596,6,0,1.76,1.41648
2597,6,0,1.764,1.42704
2598,6,0,1.768,1.42911
2599,6,0,1.772,1.43396
2600,6,0,1.776,1.43599
2601,6,0,1.78,1.4408
2602,6,0,1.784,1.45113
2603,7,0,1.788,1.46411
2604,7,0,1.788,1.46411
2605,7,0,1.788,1.46411
2606,7,0,1.788,1.46411
2607,7,0,1.788,1.46411
2608,7,0,1.788,1.46411
2609,7,0,1.788,1.46411
2610,7,0,1.792,1.46606
2611,7,0,1.796,1.47345
2612,7,0,1.796,1.47345
2613,7,0,1.796,1.47345
2614,7,0,1.796,1.47345
2615,7,0,1.796,1.47345
2616,7,0,1.796,1.47345
2617,7,0,1.8,1.47264
2618,7,0,1.8,1.47264
2619,7,0,1.8,1.47264
2620,7,0,1.8,1.47264
2621,7,0,1.8,1.47264
2622,7,0,1.804,1.47454
2623,7,0,1.804,1.47454
2624,7,0,1.804,1.47454
2625,7,0,1.808,1.47915
2626,7,0,1.808,1.47915
2627,7,0,1.808,1.47915
2628,7,0,1.808,1.47915
2629,7,0,1.808,1.47915
2630,7,0,1.808,1.47915
2631,7,0,1.808,1.47915
2632,7,0,1.808,1.47915
2633,7,0,1.808,1.47915
2634,7,0,1.812,1.47831
2635,7,0,1.812,1.47831
2636,7,0,1.812,1.47831
2637,7,0,1.812,1.47831
2638,7,0,1.812,1.47831
2639,7,0,1.812,1.47831
2640,7,0,1.812,1.47831
2641,7,0,1.812,1.47831
2642,7,0,1.812,1.47831
2643,7,0,1.812,1.47831
2644,7,0,1.812,1.47831
2645,7,0,1.812,1.47831
2646,7,0,1.812,1.47831
2647,7,0,1.816,1.48017
2648,7,0,1.816,1.48017
2649,7,0,1.816,1.48017
2650,7,0,1.82,1.48202
2651,7,0,1.82,1.48202
2652,7,0,1.82,1.48202
2653,7,0,1.824,1.47843
2654,7,0,1.828,1.47483
2655,7,0,1.832,1.47393
2656,7,0,1.832,1.47393
2657,7,0,1.832,1.47393
2658,7,0,1.832,1.47393
2659,7,0,1.836,1.47302
2660,7,0,1.836,1.47302
2661,7,0,1.84,1.47754
2662,7,0,1.844,1.48475
2663,7,0,1.848,1.4946
2664,7,0,1.852,1.50438
2665,7,0,1.856,1.50876
2666,7,0,1.86,1.51578
2667,7,0,1.86,1.51578
2668,7,0,1.86,1.51578
2669,7,0,1.864,1.51747
2670,7,0,1.864,1.51747
2671,7,0,1.868,1.52179
2672,7,0,1.872,1.52345
2673,7,0,1.872,1.52345
2674,7,0,1.872,1.52345
2675,7,0,1.872,1.52345
2676,7,0,1.872,1.52345
2677,7,0,1.872,1.52345
2678,7,0,1.872,1.52345
2679,7,0,1.872,1.52345
2680,7,0,1.876,1.52773
