Epoch Number,Max,Min,Mean,Std Dev
4637,12,0,0.82183,1.8796
4638,12,0,0.82183,1.8796
4639,12,0,0.82183,1.8796
4640,12,0,0.82183,1.8796
4641,12,0,0.82183,1.8796
4642,12,0,0.82183,1.8796
4643,12,0,0.82183,1.8796
4644,12,0,0.82183,1.8796
4645,12,0,0.82183,1.8796
4646,12,0,0.82183,1.8796
4647,12,0,0.82183,1.8796
4648,12,0,0.82183,1.8796
4649,12,0,0.82183,1.8796
4650,12,0,0.82183,1.8796
4651,12,0,0.82183,1.8796
4652,12,0,0.82183,1.8796
4653,12,0,0.82183,1.8796
4654,12,0,0.82183,1.8796
4655,12,0,0.82183,1.8796
4656,12,0,0.82183,1.8796
4657,12,0,0.82183,1.8796
4658,12,0,0.82183,1.8796
4659,12,0,0.82183,1.8796
4660,12,0,0.82183,1.8796
4661,12,0,0.82183,1.8796
4662,12,0,0.82183,1.8796
4663,12,0,0.82183,1.8796
4664,12,0,0.82183,1.8796
4665,12,0,0.82183,1.8796
4666,12,0,0.82183,1.8796
4667,12,0,0.82183,1.8796
4668,12,0,0.82183,1.8796
4669,12,0,0.82183,1.8796
4670,12,0,0.82183,1.8796
4671,12,0,0.82183,1.8796
4672,12,0,0.82183,1.8796
4673,12,0,0.82183,1.8796
4674,12,0,0.82183,1.8796
4675,12,0,0.82183,1.8796
4676,12,0,0.82183,1.8796
4677,12,0,0.82183,1.8796
4678,12,0,0.82183,1.8796
4679,12,0,0.82183,1.8796
4680,12,0,0.82183,1.8796
4681,12,0,0.82183,1.8796
4682,12,0,0.82183,1.8796
4683,12,0,0.82183,1.8796
4684,12,0,0.82183,1.8796
4685,12,0,0.82183,1.8796
4686,12,0,0.82183,1.8796
4687,12,0,0.82183,1.8796
4688,12,0,0.82183,1.8796
4689,12,0,0.82183,1.8796
4690,12,0,0.82183,1.8796
4691,12,0,0.82183,1.8796
4692,12,0,0.82183,1.8796
4693,12,0,0.82183,1.8796
4694,12,0,0.82183,1.8796
4695,12,0,0.82183,1.8796
4696,12,0,0.82183,1.8796
4697,12,0,0.82183,1.8796
4698,12,0,0.82183,1.8796
4699,12,0,0.82183,1.8796
4700,12,0,0.82183,1.8796
4701,12,0,0.82183,1.8796
4702,12,0,0.82183,1.8796
4703,12,0,0.82183,1.8796
4704,12,0,0.82183,1.8796
4705,12,0,0.82183,1.8796
4706,12,0,0.82183,1.8796
4707,12,0,0.82183,1.8796
4708,12,0,0.82183,1.8796
4709,12,0,0.82183,1.8796
4710,12,0,0.82183,1.8796
4711,12,0,0.82183,1.8796
4712,12,0,0.82183,1.8796
4713,12,0,0.82183,1.8796
4714,12,0,0.82183,1.8796
4715,12,0,0.82183,1.8796
4716,12,0,0.82183,1.8796
4717,12,0,0.82183,1.8796
4718,12,0,0.82183,1.8796
4719,12,0,0.82183,1.8796
4720,12,0,0.82183,1.8796
4721,12,0,0.82183,1.8796
4722,12,0,0.82183,1.8796
4723,12,0,0.82183,1.8796
4724,12,0,0.822632,1.87946
4725,12,0,0.823435,1.87975
4726,12,0,0.823435,1.87975
4727,12,0,0.823435,1.87975
4728,12,0,0.823435,1.87975
4729,12,0,0.823435,1.87975
4730,12,0,0.823435,1.87975
4731,12,0,0.823435,1.87975
4732,12,0,0.823435,1.87975
4733,12,0,0.823435,1.87975
4734,12,0,0.823435,1.87975
4735,12,0,0.823435,1.87975
4736,12,0,0.823435,1.87975
4737,12,0,0.823435,1.87975
4738,12,0,0.823435,1.87975
4739,12,0,0.823435,1.87975
4740,12,0,0.823435,1.87975
4741,12,0,0.823435,1.87975
4742,12,0,0.823435,1.87975
4743,12,0,0.823435,1.87975
4744,12,0,0.823435,1.87975
4745,12,0,0.823435,1.87975
4746,12,0,0.823435,1.87975
4747,12,0,0.823435,1.87975
4748,12,0,0.823435,1.87975
4749,12,0,0.823435,1.87975
4750,12,0,0.823435,1.87975
4751,12,0,0.823435,1.87975
4752,12,0,0.823435,1.87975
4753,12,0,0.823435,1.87975
4754,12,0,0.824238,1.88132
4755,12,0,0.82504,1.88331
4756,12,0,0.825843,1.88318
4757,12,0,0.826645,1.88346
4758,12,0,0.827448,1.88418
4759,12,0,0.82825,1.88532
4760,12,0,0.82825,1.88532
4761,12,0,0.82825,1.88532
4762,12,0,0.82825,1.88532
4763,12,0,0.82825,1.88532
4764,12,0,0.82825,1.88532
4765,12,0,0.82825,1.88532
4766,12,0,0.82825,1.88532
4767,12,0,0.82825,1.88532
4768,12,0,0.82825,1.88532
4769,12,0,0.82825,1.88532
4770,12,0,0.82825,1.88532
4771,12,0,0.82825,1.88532
4772,12,0,0.82825,1.88532
4773,12,0,0.82825,1.88532
4774,12,0,0.82825,1.88532
4775,12,0,0.82825,1.88532
4776,12,0,0.82825,1.88532
4777,12,0,0.82825,1.88532
4778,12,0,0.82825,1.88532
4779,12,0,0.82825,1.88532
4780,12,0,0.82825,1.88532
4781,12,0,0.82825,1.88532
4782,12,0,0.82825,1.88532
4783,12,0,0.82825,1.88532
4784,12,0,0.82825,1.88532
4785,12,0,0.82825,1.88532
4786,12,0,0.82825,1.88532
4787,12,0,0.82825,1.88532
4788,12,0,0.82825,1.88532
4789,12,0,0.82825,1.88532
4790,12,0,0.82825,1.88532
4791,12,0,0.82825,1.88532
4792,12,0,0.82825,1.88532
4793,12,0,0.82825,1.88532
4794,12,0,0.82825,1.88532
4795,12,0,0.82825,1.88532
4796,12,0,0.82825,1.88532
4797,12,0,0.82825,1.88532
4798,12,0,0.82825,1.88532
4799,12,0,0.82825,1.88532
4800,12,0,0.82825,1.88532
4801,12,0,0.82825,1.88532
4802,12,0,0.82825,1.88532
4803,12,0,0.82825,1.88532
4804,12,0,0.829053,1.88518
4805,12,0,0.829856,1.88546
4806,12,0,0.830658,1.88532
4807,12,0,0.831461,1.88561
4808,12,0,0.832263,1.88632
4809,12,0,0.833066,1.88745
4810,12,0,0.833868,1.88731
4811,12,0,0.834671,1.88759
4812,12,0,0.835474,1.8883
4813,12,0,0.836276,1.88943
4814,12,0,0.836276,1.88943
4815,12,0,0.836276,1.88943
4816,12,0,0.836276,1.88943
4817,12,0,0.836276,1.88943
4818,12,0,0.836276,1.88943
4819,12,0,0.836276,1.88943
4820,12,0,0.836276,1.88943
4821,12,0,0.836276,1.88943
4822,12,0,0.836276,1.88943
4823,12,0,0.836276,1.88943
4824,12,0,0.836276,1.88943
4825,12,0,0.836276,1.88943
4826,12,0,0.836276,1.88943
4827,12,0,0.836276,1.88943
4828,12,0,0.837079,1.89014
4829,12,0,0.837881,1.89127
4830,12,0,0.838684,1.89283
4831,12,0,0.839486,1.8948
4832,12,0,0.839486,1.8948
4833,12,0,0.839486,1.8948
4834,12,0,0.839486,1.8948
4835,12,0,0.839486,1.8948
4836,12,0,0.839486,1.8948
4837,12,0,0.839486,1.8948
4838,12,0,0.839486,1.8948
4839,12,0,0.839486,1.8948
4840,12,0,0.839486,1.8948
4841,12,0,0.839486,1.8948
4842,12,0,0.839486,1.8948
4843,12,0,0.839486,1.8948
4844,12,0,0.839486,1.8948
4845,12,0,0.839486,1.8948
4846,12,0,0.840289,1.89466
4847,12,0,0.841091,1.89494
4848,12,0,0.841894,1.89564
4849,12,0,0.842697,1.89677
4850,12,0,0.842697,1.89677
4851,12,0,0.842697,1.89677
4852,12,0,0.842697,1.89677
4853,12,0,0.842697,1.89677
4854,12,0,0.842697,1.89677
4855,12,0,0.842697,1.89677
4856,12,0,0.842697,1.89677
4857,12,0,0.842697,1.89677
4858,12,0,0.842697,1.89677
4859,12,0,0.842697,1.89677
4860,12,0,0.843499,1.89662
4861,12,0,0.844302,1.8969
4862,12,0,0.845104,1.8976
4863,12,0,0.845907,1.89872
4864,12,0,0.846709,1.89858
4865,12,0,0.847512,1.89885
4866,12,0,0.848315,1.89955
4867,12,0,0.849117,1.90067
4868,12,0,0.849117,1.90067
4869,12,0,0.849117,1.90067
4870,12,0,0.849117,1.90067
4871,12,0,0.849117,1.90067
4872,12,0,0.849117,1.90067
4873,12,0,0.849117,1.90067
4874,12,0,0.849117,1.90067
4875,12,0,0.849117,1.90067
4876,12,0,0.849117,1.90067
4877,12,0,0.849117,1.90067
4878,12,0,0.849117,1.90067
4879,12,0,0.849117,1.90067
4880,12,0,0.849117,1.90067
4881,12,0,0.849117,1.90067
4882,12,0,0.849117,1.90067
4883,12,0,0.849117,1.90067
4884,12,0,0.849117,1.90067
4885,12,0,0.849117,1.90067
4886,12,0,0.849117,1.90067
4887,12,0,0.849117,1.90067
4888,12,0,0.849117,1.90067
4889,12,0,0.849117,1.90067
4890,12,0,0.849117,1.90067
4891,12,0,0.849117,1.90067
4892,12,0,0.849117,1.90067
4893,12,0,0.849117,1.90067
4894,12,0,0.849117,1.90067
4895,12,0,0.849117,1.90067
4896,12,0,0.849117,1.90067
4897,12,0,0.849117,1.90067
4898,12,0,0.849117,1.90067
4899,12,0,0.849117,1.90067
4900,12,0,0.849117,1.90067
4901,12,0,0.849117,1.90067
4902,12,0,0.84992,1.90053
4903,12,0,0.850722,1.9008
4904,12,0,0.851525,1.90065
4905,12,0,0.852327,1.90093
4906,12,0,0.85313,1.90162
4907,12,0,0.853933,1.90274
4908,12,0,0.854735,1.90343
4909,12,0,0.855538,1.90455
4910,12,0,0.85634,1.9044
4911,12,0,0.857143,1.90467
4912,12,0,0.857945,1.90536
4913,12,0,0.858748,1.90648
4914,12,0,0.859551,1.90632
4915,12,0,0.860353,1.90659
4916,12,0,0.860353,1.90659
4917,12,0,0.860353,1.90659
4918,12,0,0.860353,1.90659
4919,12,0,0.860353,1.90659
4920,12,0,0.860353,1.90659
4921,12,0,0.860353,1.90659
4922,12,0,0.860353,1.90659
4923,12,0,0.860353,1.90659
4924,12,0,0.860353,1.90659
4925,12,0,0.860353,1.90659
4926,12,0,0.860353,1.90659
4927,12,0,0.860353,1.90659
4928,12,0,0.860353,1.90659
4929,12,0,0.860353,1.90659
4930,12,0,0.860353,1.90659
4931,12,0,0.860353,1.90659
4932,12,0,0.860353,1.90659
4933,12,0,0.860353,1.90659
4934,12,0,0.861156,1.90728
4935,12,0,0.861958,1.9084
4936,12,0,0.862761,1.90993
4937,12,0,0.863563,1.91187
4938,12,0,0.864366,1.9134
4939,12,0,0.865169,1.91535
4940,12,0,0.865169,1.91535
4941,12,0,0.865169,1.91535
4942,12,0,0.865169,1.91535
4943,12,0,0.865169,1.91535
4944,12,0,0.865169,1.91535
4945,12,0,0.865169,1.91535
4946,12,0,0.865169,1.91535
4947,12,0,0.865169,1.91535
4948,12,0,0.865169,1.91535
4949,12,0,0.865169,1.91535
4950,12,0,0.865169,1.91535
4951,12,0,0.865169,1.91535
4952,12,0,0.865169,1.91535
4953,12,0,0.865169,1.91535
4954,12,0,0.865169,1.91535
4955,12,0,0.865169,1.91535
4956,12,0,0.865169,1.91535
4957,12,0,0.865169,1.91535
4958,12,0,0.865169,1.91535
4959,12,0,0.865169,1.91535
4960,12,0,0.865169,1.91535
4961,12,0,0.865169,1.91535
4962,12,0,0.865169,1.91535
4963,12,0,0.865169,1.91535
4964,12,0,0.865169,1.91535
4965,12,0,0.865169,1.91535
4966,12,0,0.865169,1.91535
4967,12,0,0.865169,1.91535
4968,12,0,0.865169,1.91535
4969,12,0,0.865169,1.91535
4970,12,0,0.865971,1.91519
4971,12,0,0.866774,1.91546
4972,12,0,0.867576,1.91614
4973,12,0,0.868379,1.91725
4974,12,0,0.869181,1.91709
4975,12,0,0.869984,1.91736
4976,12,0,0.870787,1.91804
4977,12,0,0.871589,1.91914
4978,12,0,0.871589,1.91914
4979,12,0,0.871589,1.91914
4980,12,0,0.871589,1.91914
4981,12,0,0.871589,1.91914
4982,12,0,0.871589,1.91914
4983,12,0,0.871589,1.91914
4984,12,0,0.871589,1.91914
4985,12,0,0.871589,1.91914
4986,12,0,0.871589,1.91914
4987,12,0,0.871589,1.91914
4988,12,0,0.871589,1.91914
4989,12,0,0.871589,1.91914
4990,12,0,0.871589,1.91914
4991,12,0,0.871589,1.91914
4992,12,0,0.871589,1.91914
4993,12,0,0.871589,1.91914
4994,12,0,0.871589,1.91914
4995,12,0,0.871589,1.91914
4996,12,0,0.871589,1.91914
4997,12,0,0.871589,1.91914
4998,12,0,0.872392,1.91898
4999,12,0,0.873194,1.91925
5000,12,0,0.873194,1.91925
5001,12,0,0.873194,1.91925
5002,12,0,0.873194,1.91925
5003,12,0,0.873194,1.91925
5004,12,0,0.873194,1.91925
5005,12,0,0.873194,1.91925
5006,12,0,0.873194,1.91925
5007,12,0,0.873194,1.91925
5008,12,0,0.873194,1.91925
5009,12,0,0.873194,1.91925
5010,12,0,0.873194,1.91925
5011,12,0,0.873194,1.91925
5012,12,0,0.873194,1.91925
5013,12,0,0.873194,1.91925
5014,12,0,0.873194,1.91925
5015,12,0,0.873194,1.91925
5016,12,0,0.873194,1.91925
5017,12,0,0.873194,1.91925
5018,12,0,0.873194,1.91925
5019,12,0,0.873194,1.91925
5020,12,0,0.873194,1.91925
5021,12,0,0.873194,1.91925
5022,12,0,0.873194,1.91925
5023,12,0,0.873194,1.91925
5024,12,0,0.873194,1.91925
5025,12,0,0.873194,1.91925
5026,12,0,0.873194,1.91925
5027,12,0,0.873194,1.91925
5028,12,0,0.873194,1.91925
5029,12,0,0.873194,1.91925
5030,12,0,0.873194,1.91925
5031,12,0,0.873194,1.91925
5032,12,0,0.873997,1.92076
5033,12,0,0.874799,1.9227
5034,12,0,0.875602,1.92254
5035,12,0,0.876404,1.9228
5036,12,0,0.877207,1.92348
5037,12,0,0.87801,1.92457
5038,12,0,0.87801,1.92457
5039,12,0,0.87801,1.92457
5040,12,0,0.87801,1.92457
5041,12,0,0.87801,1.92457
5042,12,0,0.87801,1.92457
5043,12,0,0.87801,1.92457
5044,12,0,0.878812,1.92442
5045,12,0,0.879615,1.92467
5046,12,0,0.879615,1.92467
5047,12,0,0.879615,1.92467
5048,12,0,0.879615,1.92467
5049,12,0,0.879615,1.92467
5050,12,0,0.879615,1.92467
5051,12,0,0.879615,1.92467
5052,12,0,0.879615,1.92467
5053,12,0,0.879615,1.92467
5054,12,0,0.879615,1.92467
5055,12,0,0.879615,1.92467
5056,12,0,0.879615,1.92467
5057,12,0,0.879615,1.92467
5058,12,0,0.879615,1.92467
5059,12,0,0.879615,1.92467
5060,12,0,0.879615,1.92467
5061,12,0,0.879615,1.92467
5062,12,0,0.879615,1.92467
5063,12,0,0.879615,1.92467
5064,12,0,0.879615,1.92467
5065,12,0,0.879615,1.92467
5066,12,0,0.879615,1.92467
5067,12,0,0.879615,1.92467
5068,12,0,0.879615,1.92467
5069,12,0,0.879615,1.92467
5070,12,0,0.879615,1.92467
5071,12,0,0.879615,1.92467
5072,12,0,0.879615,1.92467
5073,12,0,0.879615,1.92467
5074,12,0,0.879615,1.92467
5075,12,0,0.879615,1.92467
5076,12,0,0.880417,1.92452
5077,12,0,0.88122,1.92477
5078,12,0,0.88122,1.92477
5079,12,0,0.88122,1.92477
5080,12,0,0.88122,1.92477
5081,12,0,0.88122,1.92477
5082,12,0,0.88122,1.92477
5083,12,0,0.88122,1.92477
5084,12,0,0.88122,1.92477
5085,12,0,0.88122,1.92477
5086,12,0,0.88122,1.92477
5087,12,0,0.88122,1.92477
5088,12,0,0.88122,1.92477
5089,12,0,0.88122,1.92477
5090,12,0,0.88122,1.92477
5091,12,0,0.88122,1.92477
5092,12,0,0.88122,1.92477
5093,12,0,0.88122,1.92477
5094,12,0,0.88122,1.92477
5095,12,0,0.88122,1.92477
5096,12,0,0.88122,1.92477
5097,12,0,0.88122,1.92477
5098,12,0,0.88122,1.92477
5099,12,0,0.88122,1.92477
5100,12,0,0.88122,1.92477
5101,12,0,0.88122,1.92477
5102,12,0,0.88122,1.92477
5103,12,0,0.88122,1.92477
5104,12,0,0.88122,1.92477
5105,12,0,0.88122,1.92477
5106,12,0,0.882022,1.92628
5107,12,0,0.882825,1.92821
5108,12,0,0.883628,1.93055
5109,12,0,0.88443,1.9333
5110,12,0,0.88443,1.9333
5111,12,0,0.88443,1.9333
5112,12,0,0.88443,1.9333
5113,12,0,0.88443,1.9333
5114,12,0,0.88443,1.9333
5115,12,0,0.88443,1.9333
5116,12,0,0.88443,1.9333
5117,12,0,0.88443,1.9333
5118,12,0,0.88443,1.9333
5119,12,0,0.88443,1.9333
5120,12,0,0.88443,1.9333
5121,12,0,0.88443,1.9333
5122,12,0,0.88443,1.9333
5123,12,0,0.88443,1.9333
5124,12,0,0.88443,1.9333
5125,12,0,0.88443,1.9333
5126,12,0,0.88443,1.9333
5127,12,0,0.88443,1.9333
5128,12,0,0.88443,1.9333
5129,12,0,0.88443,1.9333
5130,12,0,0.88443,1.9333
5131,12,0,0.88443,1.9333
5132,12,0,0.88443,1.9333
5133,12,0,0.88443,1.9333
5134,12,0,0.88443,1.9333
5135,12,0,0.88443,1.9333
5136,12,0,0.88443,1.9333
5137,12,0,0.88443,1.9333
5138,12,0,0.88443,1.9333
5139,12,0,0.88443,1.9333
5140,12,0,0.88443,1.9333
5141,12,0,0.88443,1.9333
5142,12,0,0.88443,1.9333
5143,12,0,0.88443,1.9333
5144,12,0,0.88443,1.9333
5145,12,0,0.88443,1.9333
5146,12,0,0.88443,1.9333
5147,12,0,0.88443,1.9333
5148,12,0,0.88443,1.9333
5149,12,0,0.88443,1.9333
5150,12,0,0.88443,1.9333
5151,12,0,0.88443,1.9333
5152,12,0,0.885233,1.93314
5153,12,0,0.886035,1.93339
5154,12,0,0.886838,1.93406
5155,12,0,0.88764,1.93515
5156,12,0,0.888443,1.93499
5157,12,0,0.889246,1.93524
5158,12,0,0.890048,1.93591
5159,12,0,0.890851,1.93699
5160,12,0,0.891653,1.93849
5161,12,0,0.892456,1.94039
5162,12,0,0.893258,1.94271
5163,12,0,0.894061,1.94544
5164,12,0,0.894061,1.94544
5165,12,0,0.894061,1.94544
5166,12,0,0.894061,1.94544
5167,12,0,0.894061,1.94544
5168,12,0,0.894864,1.94528
5169,12,0,0.895666,1.94553
5170,12,0,0.895666,1.94553
5171,12,0,0.895666,1.94553
5172,12,0,0.895666,1.94553
5173,12,0,0.895666,1.94553
5174,12,0,0.895666,1.94553
5175,12,0,0.895666,1.94553
5176,12,0,0.895666,1.94553
5177,12,0,0.895666,1.94553
5178,12,0,0.895666,1.94553
5179,12,0,0.895666,1.94553
5180,12,0,0.895666,1.94553
5181,12,0,0.895666,1.94553
5182,12,0,0.895666,1.94553
5183,12,0,0.895666,1.94553
5184,12,0,0.895666,1.94553
5185,12,0,0.895666,1.94553
5186,12,0,0.895666,1.94553
5187,12,0,0.895666,1.94553
5188,12,0,0.895666,1.94553
5189,12,0,0.895666,1.94553
5190,12,0,0.895666,1.94553
5191,12,0,0.895666,1.94553
5192,12,0,0.895666,1.94553
5193,12,0,0.895666,1.94553
5194,12,0,0.895666,1.94553
5195,12,0,0.895666,1.94553
5196,12,0,0.895666,1.94553
5197,12,0,0.895666,1.94553
5198,12,0,0.895666,1.94553
5199,12,0,0.895666,1.94553
5200,12,0,0.896469,1.94537
5201,12,0,0.897271,1.94562
5202,12,0,0.898074,1.94628
5203,12,0,0.898876,1.94735
5204,12,0,0.899679,1.94884
5205,12,0,0.900482,1.95073
5206,12,0,0.900482,1.95073
5207,12,0,0.900482,1.95073
5208,12,0,0.900482,1.95073
5209,12,0,0.900482,1.95073
5210,12,0,0.900482,1.95073
5211,12,0,0.900482,1.95073
5212,12,0,0.900482,1.95073
5213,12,0,0.900482,1.95073
5214,12,0,0.900482,1.95073
5215,12,0,0.900482,1.95073
5216,12,0,0.900482,1.95073
5217,12,0,0.900482,1.95073
5218,12,0,0.900482,1.95073
5219,12,0,0.900482,1.95073
5220,12,0,0.900482,1.95073
5221,12,0,0.900482,1.95073
5222,12,0,0.900482,1.95073
5223,12,0,0.900482,1.95073
5224,12,0,0.900482,1.95073
5225,12,0,0.900482,1.95073
5226,12,0,0.900482,1.95073
5227,12,0,0.900482,1.95073
5228,12,0,0.900482,1.95073
5229,12,0,0.900482,1.95073
5230,12,0,0.900482,1.95073
5231,12,0,0.900482,1.95073
5232,12,0,0.900482,1.95073
5233,12,0,0.900482,1.95073
5234,12,0,0.900482,1.95073
5235,12,0,0.900482,1.95073
5236,12,0,0.900482,1.95073
5237,12,0,0.900482,1.95073
5238,12,0,0.900482,1.95073
5239,12,0,0.900482,1.95073
5240,12,0,0.900482,1.95073
5241,12,0,0.900482,1.95073
5242,12,0,0.900482,1.95073
5243,12,0,0.900482,1.95073
5244,12,0,0.900482,1.95073
5245,12,0,0.900482,1.95073
5246,12,0,0.900482,1.95073
5247,12,0,0.900482,1.95073
5248,12,0,0.900482,1.95073
5249,12,0,0.900482,1.95073
5250,12,0,0.900482,1.95073
5251,12,0,0.900482,1.95073
5252,12,0,0.900482,1.95073
5253,12,0,0.900482,1.95073
5254,12,0,0.900482,1.95073
5255,12,0,0.900482,1.95073
5256,12,0,0.900482,1.95073
5257,12,0,0.900482,1.95073
5258,12,0,0.900482,1.95073
5259,12,0,0.900482,1.95073
5260,12,0,0.900482,1.95073
5261,12,0,0.900482,1.95073
5262,12,0,0.900482,1.95073
5263,12,0,0.900482,1.95073
5264,12,0,0.900482,1.95073
5265,12,0,0.900482,1.95073
5266,12,0,0.901284,1.95057
5267,12,0,0.902087,1.95081
5268,12,0,0.902889,1.95147
5269,12,0,0.903692,1.95254
5270,12,0,0.903692,1.95254
5271,12,0,0.903692,1.95254
5272,12,0,0.903692,1.95254
5273,12,0,0.903692,1.95254
5274,12,0,0.904494,1.95237
5275,12,0,0.905297,1.95262
5276,12,0,0.9061,1.95327
5277,12,0,0.906902,1.95434
5278,12,0,0.906902,1.95434
5279,12,0,0.906902,1.95434
5280,12,0,0.906902,1.95434
5281,12,0,0.906902,1.95434
5282,12,0,0.907705,1.95417
5283,12,0,0.908507,1.95441
5284,12,0,0.90931,1.95507
5285,12,0,0.910112,1.95613
5286,12,0,0.910915,1.95596
5287,12,0,0.911717,1.95621
5288,12,0,0.91252,1.95686
5289,12,0,0.913323,1.95792
5290,12,0,0.914125,1.95775
5291,12,0,0.914928,1.95799
5292,12,0,0.91573,1.95864
5293,12,0,0.916533,1.9597
5294,12,0,0.917335,1.95953
5295,12,0,0.918138,1.95977
5296,12,0,0.918138,1.95977
5297,12,0,0.918138,1.95977
5298,12,0,0.918138,1.95977
5299,12,0,0.918138,1.95977
5300,12,0,0.918138,1.95977
5301,12,0,0.918138,1.95977
5302,12,0,0.918138,1.95977
5303,12,0,0.918138,1.95977
5304,12,0,0.918138,1.95977
5305,12,0,0.918138,1.95977
5306,12,0,0.918138,1.95977
5307,12,0,0.918138,1.95977
5308,12,0,0.918138,1.95977
5309,12,0,0.918138,1.95977
5310,12,0,0.918138,1.95977
5311,12,0,0.918138,1.95977
5312,12,0,0.918138,1.95977
5313,12,0,0.918138,1.95977
5314,12,0,0.918138,1.95977
5315,12,0,0.918138,1.95977
5316,12,0,0.918138,1.95977
5317,12,0,0.918138,1.95977
5318,12,0,0.918138,1.95977
5319,12,0,0.918138,1.95977
5320,12,0,0.918138,1.95977
5321,12,0,0.918138,1.95977
5322,12,0,0.918138,1.95977
5323,12,0,0.918138,1.95977
5324,12,0,0.918138,1.95977
5325,12,0,0.918138,1.95977
5326,12,0,0.918138,1.95977
5327,12,0,0.918138,1.95977
5328,12,0,0.918138,1.95977
5329,12,0,0.918138,1.95977
5330,12,0,0.918138,1.95977
5331,12,0,0.918138,1.95977
5332,12,0,0.918138,1.95977
5333,12,0,0.918138,1.95977
5334,12,0,0.918138,1.95977
5335,12,0,0.918138,1.95977
5336,12,0,0.918138,1.95977
5337,12,0,0.918138,1.95977
5338,12,0,0.918138,1.95977
5339,12,0,0.918138,1.95977
5340,12,0,0.918138,1.95977
5341,12,0,0.918138,1.95977
5342,12,0,0.918941,1.96123
5343,12,0,0.919743,1.96311
5344,12,0,0.920546,1.96539
5345,12,0,0.921348,1.96808
5346,12,0,0.922151,1.96954
5347,12,0,0.922953,1.9714
5348,12,0,0.922953,1.9714
5349,12,0,0.922953,1.9714
5350,12,0,0.922953,1.9714
5351,12,0,0.922953,1.9714
5352,12,0,0.922953,1.9714
5353,12,0,0.922953,1.9714
5354,12,0,0.922953,1.9714
5355,12,0,0.922953,1.9714
5356,12,0,0.922953,1.9714
5357,12,0,0.922953,1.9714
5358,12,0,0.922953,1.9714
5359,12,0,0.922953,1.9714
5360,12,0,0.922953,1.9714
5361,12,0,0.922953,1.9714
5362,12,0,0.922953,1.9714
5363,12,0,0.922953,1.9714
5364,12,0,0.922953,1.9714
5365,12,0,0.922953,1.9714
5366,12,0,0.922953,1.9714
5367,12,0,0.922953,1.9714
5368,12,0,0.922953,1.9714
5369,12,0,0.922953,1.9714
5370,12,0,0.922953,1.9714
5371,12,0,0.922953,1.9714
5372,12,0,0.922953,1.9714
5373,12,0,0.922953,1.9714
5374,12,0,0.922953,1.9714
5375,12,0,0.922953,1.9714
5376,12,0,0.923756,1.97204
5377,12,0,0.924559,1.97309
5378,12,0,0.925361,1.97455
5379,12,0,0.926164,1.97641
5380,12,0,0.926164,1.97641
5381,12,0,0.926164,1.97641
5382,12,0,0.926164,1.97641
5383,12,0,0.926164,1.97641
5384,12,0,0.926164,1.97641
5385,12,0,0.926164,1.97641
5386,12,0,0.926164,1.97641
5387,12,0,0.926164,1.97641
5388,12,0,0.926164,1.97641
5389,12,0,0.926164,1.97641
5390,12,0,0.926164,1.97641
5391,12,0,0.926164,1.97641
5392,12,0,0.926164,1.97641
5393,12,0,0.926164,1.97641
5394,12,0,0.926164,1.97641
5395,12,0,0.926164,1.97641
5396,12,0,0.926164,1.97641
5397,12,0,0.926164,1.97641
5398,12,0,0.926164,1.97641
5399,12,0,0.926164,1.97641
5400,12,0,0.926164,1.97641
5401,12,0,0.926164,1.97641
5402,12,0,0.926164,1.97641
5403,12,0,0.926164,1.97641
5404,12,0,0.926164,1.97641
5405,12,0,0.926164,1.97641
5406,12,0,0.926966,1.97624
5407,12,0,0.927769,1.97647
5408,12,0,0.928571,1.97711
5409,12,0,0.929374,1.97815
5410,12,0,0.929374,1.97815
5411,12,0,0.929374,1.97815
5412,12,0,0.930177,1.97798
5413,12,0,0.930979,1.97821
5414,12,0,0.931782,1.97884
5415,12,0,0.932584,1.97989
5416,12,0,0.933387,1.97971
5417,12,0,0.934189,1.97994
5418,12,0,0.934992,1.98058
5419,12,0,0.935795,1.98162
5420,12,0,0.936597,1.98144
5421,12,0,0.9374,1.98167
5422,12,0,0.938202,1.9823
5423,12,0,0.939005,1.98334
5424,12,0,0.939807,1.98316
5425,12,0,0.94061,1.98339
5426,12,0,0.941413,1.98402
5427,12,0,0.942215,1.98505
5428,12,0,0.943018,1.98487
5429,12,0,0.94382,1.9851
5430,12,0,0.944623,1.98573
5431,12,0,0.945425,1.98676
5432,12,0,0.946228,1.98658
5433,12,0,0.94703,1.9868
5434,12,0,0.947833,1.98743
5435,12,0,0.948636,1.98846
5436,12,0,0.949438,1.98828
5437,12,0,0.950241,1.9885
5438,12,0,0.951043,1.98913
5439,12,0,0.951846,1.99016
5440,12,0,0.952648,1.98998
5441,12,0,0.953451,1.9902
5442,12,0,0.953451,1.9902
5443,12,0,0.953451,1.9902
5444,12,0,0.953451,1.9902
5445,12,0,0.953451,1.9902
5446,12,0,0.953451,1.9902
5447,12,0,0.953451,1.9902
5448,12,0,0.953451,1.9902
5449,12,0,0.953451,1.9902
5450,12,0,0.953451,1.9902
5451,12,0,0.953451,1.9902
5452,12,0,0.953451,1.9902
5453,12,0,0.953451,1.9902
5454,12,0,0.953451,1.9902
5455,12,0,0.953451,1.9902
5456,12,0,0.953451,1.9902
5457,12,0,0.953451,1.9902
5458,12,0,0.953451,1.9902
